"Price","Rooms","Distance","Car","Bathroom","BuildingArea","Landsize","YearBuilt"
"2333",575000,2,12,1,2,102,151,2015
"2334",635000,3,12,2,2,147,289,2009
"2335",860000,3,12,2,1,136,627,1950
"2336",615000,2,2.4,1,2,86,14196,2005
"2337",314000,1,2.4,1,1,37,0,1970
"2338",1341000,2,2.4,0,1,87,135,1890
"2339",609000,2,21.3,2,1,70,190,1970
"2340",1100000,3,8.9,2,2,212,468,1985
"2341",760000,2,15.2,1,1,82,0,1970
"2342",795000,4,35.4,2,2,158,631,1960
"2343",830000,2,5.1,1,1,91,152,1910
"2344",940000,2,5.1,0,1,94,207,1910
"2345",2920000,4,2.7,2,2,254,564,1920
"2346",4e+05,1,2.7,1,1,43,0,1950
"2347",6e+05,2,0.7,1,1,80,3634,1993
"2348",1387000,5,16.1,3,3,370,1348,2005
"2349",480000,1,5,1,1,64,0,1930
"2350",535000,4,31.7,2,2,155,808,1970
"2351",1070000,3,10.5,2,2,198,573,1940
"2352",750000,6,10.5,4,2,113,588,1955
"2353",632000,3,10.5,1,1,121,471,1950
"2354",2505000,5,10.2,0,2,266.53,739,1927
"2355",1785000,3,10.2,1,1,120,516,1910
"2356",1375000,4,12.4,1,2,240,662,1950
"2357",740000,3,15.3,2,1,109,727,1952
"2358",745000,2,7,1,1,70,120,1975
"2359",1225000,3,7,0,1,90,275,1920
"2360",390000,3,18.4,1,2,138,289,2008
"2361",695000,3,12.9,2,1,121,676,1980
"2362",870000,3,8.9,2,2,151,291,2000
"2363",710000,4,14.5,3,1,145,541,1960
"2364",570000,3,14.7,2,1,113,660,1960
"2365",597000,3,6.4,1,1,120,126,1995
"2366",660000,2,3.1,1,1,91,0,1993
"2367",880000,2,6.8,2,1,78.54,169,2000
"2368",862000,3,6.8,1,1,85.35,353,1940
"2369",595000,4,25.5,2,2,370,448,2012
"2370",709500,2,6.3,1,1,80,80,1970
"2371",670000,3,10.4,2,1,153,169,2000
"2372",720000,3,9.5,1,1,110,582,1965
"2373",1107500,3,9.5,1,3,190,668,2014
"2374",520000,2,23.2,1,1,69,158,1975
"2375",380000,2,11.4,1,1,62,1,2011
"2376",920000,4,35.2,2,5,352,638,2014
"2377",950000,4,35.2,2,4,391,603,2007
"2378",485000,2,13.4,1,1,55,0,1960
"2379",1291000,3,13.4,2,2,127,548,1970
"2380",775000,3,25,2,1,131,720,1970
"2381",820000,4,25,4,2,200,719,1975
"2382",797000,3,8.6,2,1,110,694,1960
"2383",590000,2,8.6,1,1,74,304,1950
"2384",585000,2,10.3,1,1,82,0,1950
"2385",1580000,4,10.3,2,1,165,890,1970
"2386",386000,3,14,1,1,71,341,1965
"2387",515000,2,6.4,2,1,140,159,2012
"2388",1515000,4,5.2,2,2,194,236,1890
"2389",1037000,3,5.2,1,1,101,210,1996
"2390",1330000,3,4,1,2,190,161,1890
"2391",937000,3,4,1,2,121.8,110,2000
"2392",290000,1,4,0,1,41,197,2012
"2393",730000,3,12.1,1,1,101,612,1960
"2394",660000,3,12.1,2,1,119,582,1970
"2395",1150000,3,14.7,2,2,140,668,1965
"2396",1600000,4,14.7,2,2,260,592,2007
"2397",755000,2,7.7,1,1,82.6,92,1960
"2398",750000,2,10.1,2,1,85,0,1970
"2399",286000,1,10.1,1,1,45,314,1960
"2400",580010,2,10.1,1,1,72,0,1970
"2401",1250000,4,10.1,2,3,223,326,2005
"2402",430000,3,14.8,1,1,136.49,0,2009
"2403",740000,4,14.8,2,2,222,750,2008
"2404",647000,4,34.9,4,2,204,688,2002
"2405",930000,3,11.7,1,2,127,0,2011
"2406",760000,2,6.7,2,1,105,378,1920
"2407",876000,2,6.7,1,2,100,134,2014
"2408",365000,1,2,0,1,46,0,1960
"2409",1297000,3,2,0,2,137,186,1890
"2410",865000,5,23,2,2,200,974,1975
"2411",760000,4,23,2,2,140,815,1960
"2412",725000,3,23,2,1,105,802,1980
"2413",1120000,4,23,2,2,228,864,2008
"2414",930000,4,24.7,1,2,200,830,1980
"2415",557000,3,14.8,2,1,148,539,1985
"2416",650000,3,14.8,2,1,135,697,1955
"2417",806000,3,22.2,1,2,134,539,1968
"2418",1663000,4,12.4,2,3,250,674,1982
"2419",1310000,4,14.3,2,3,200,706,1970
"2420",1530000,3,14.3,2,2,160,798,1978
"2421",630000,2,16.1,1,1,100,196,2000
"2422",1300000,3,8.9,2,1,138,615,1950
"2423",1260000,5,38,2,1,155,713,1980
"2424",810000,3,38,2,1,118,835,1960
"2425",749000,4,12.9,2,2,160,561,1970
"2426",260000,1,7.3,1,1,38,0,1950
"2427",330000,1,7.3,1,1,44,0,1960
"2428",501000,2,7.3,1,1,77,2015,1960
"2429",1070000,3,16.7,1,2,116,839,1970
"2430",7e+05,4,11.2,1,2,82,655,1950
"2431",4e+05,2,11.2,1,1,70,102,2012
"2432",675000,2,11.2,1,2,99,248,2011
"2433",866000,3,16.1,2,2,147,743,1980
"2434",8e+05,5,20.4,2,3,332,544,2008
"2435",735000,3,11.2,1,1,122,626,1950
"2436",595000,2,11.2,1,2,111,201,2005
"2437",771000,2,13.8,1,1,99,0,1992
"2438",4e+05,3,33.3,1,1,98,301,1998
"2439",455000,1,5.3,1,1,49,0,1960
"2440",615888,2,6.2,1,1,73,915,1970
"2441",1820000,4,16,2,2,680,680,2006
"2442",1475000,5,12.3,3,2,157,548,1920
"2443",2100000,5,7.8,2,3,222,740,1960
"2444",1320000,2,7.8,0,1,114,620,1920
"2445",575500,2,14,1,1,98,662,1960
"2446",635000,4,14.5,2,2,138,531,1975
"2447",620000,3,15.5,4,1,100,650,1985
"2448",1005000,5,11.7,2,3,176,596,1970
"2449",7e+05,3,10.4,1,1,130,590,1970
"2450",390000,1,3.4,1,1,60,0,2000
"2451",1410000,3,5.4,1,1,113,404,1930
"2452",710500,3,16.3,1,2,120,655,1975
"2453",752000,3,16.3,2,1,102,604,1950
"2454",622000,3,16.3,2,1,113,575,1970
"2455",650000,3,6.4,2,2,128,159,2016
"2456",435000,2,6.4,1,2,96,0,2017
"2457",1340000,4,4.3,3,1,155,697,1920
"2458",450000,3,17.4,1,1,96,702,1970
"2459",440000,3,17.4,2,1,112,570,1992
"2460",550000,4,31.7,2,2,194,1241,1970
"2461",373500,3,31.7,2,2,118,586,1980
"2462",640000,2,20,1,1,72,128,1972
"2463",1100000,3,13.4,2,1,124,492,1957
"2464",1250000,4,13.4,2,2,161,580,1965
"2465",830000,3,16.1,2,1,183,905,1962
"2466",4050000,4,10.5,4,4,465,508,2011
"2467",2210000,4,10.5,1,2,175,396,1908
"2468",1680000,3,10.3,2,1,181,605,1920
"2469",890000,2,10.3,2,1,106,275,1970
"2470",632000,3,14,4,1,100,697,1960
"2471",1310000,3,5.2,1,1,91,302,1910
"2472",1500000,4,5.2,3,2,256,444,1997
"2473",1751000,4,10.8,4,3,320,646,1998
"2474",685000,4,12.1,1,2,152,287,1990
"2475",725000,4,12.1,2,1,130,542,1980
"2476",505000,2,12.1,2,1,90,90,1995
"2477",1253000,4,12.1,2,2,366,760,2000
"2478",1390000,4,10.4,1,2,196,627,1950
"2479",2725000,4,8.4,2,2,275,650,2006
"2480",870000,4,14.8,2,2,307,463,2012
"2481",1200000,4,17.9,4,2,190,679,1960
"2482",1241000,4,17.5,2,2,625,625,1950
"2483",1250000,4,16.7,1,1,96,711,1960
"2484",729500,3,16.7,1,1,218,270,1970
"2485",560000,2,2,1,1,60,0,1975
"2486",565000,4,20.6,2,2,207,482,2012
"2487",615000,4,20.6,2,2,222,756,2001
"2488",548000,4,20.6,2,2,171,400,2010
"2489",716000,3,20.6,6,2,160,1005,1995
"2490",730000,3,23,2,2,150,269,2007
"2491",766000,3,23,2,2,128,507,1960
"2492",775000,3,45.9,4,2,231,1290,1988
"2493",629000,3,12.9,2,1,136,552,1980
"2494",3400000,5,7.3,2,3,392,720,1950
"2495",320000,1,7.3,0,1,49,0,1960
"2496",2165000,4,7.3,2,3,255,409,2016
"2497",851000,2,7.3,1,1,87,100,1960
"2498",1311000,3,16.7,1,2,28,853,1972
"2499",565000,2,11.2,2,1,105,193,1995
"2500",770000,3,11.2,2,1,132,604,1960
"2501",714000,3,16.1,1,1,95,594,1993
"2502",815000,3,16.1,2,2,168,609,1980
"2503",1345000,3,13.8,1,1,131,587,1950
"2504",420000,1,5.3,1,1,47,0,2004
"2505",1857000,2,5.3,1,1,116.65,230,1890
"2506",1425000,3,5.3,1,1,108,333,1930
"2507",1910000,3,5.3,2,2,165,242,1990
"2508",1485000,3,5.3,2,2,139,0,1975
"2509",505000,1,6.2,1,1,52,0,1960
"2510",912000,3,21.3,2,2,144,471,1965
"2511",450000,2,8.9,0,1,68,2020,1998
"2512",1645000,4,8.8,4,2,120,596,1930
"2513",580000,4,18,2,2,174,600,2002
"2514",1570000,4,12.3,1,2,170,455,1900
"2515",790000,5,26.1,2,2,225,1034,1985
"2516",550000,3,14,2,1,94,704,1950
"2517",1225000,3,3.4,2,2,122,223,1940
"2518",1510000,3,5.4,2,1,115,446,1960
"2519",1007000,3,5.4,1,2,114,0,1977
"2520",860000,2,5.4,1,2,108,0,1950
"2521",570000,3,6.4,1,1,86,118,1970
"2522",9e+05,3,6.4,1,1,11,275,1936
"2523",345000,4,31.7,0,1,150,651,2000
"2524",730000,3,6.2,2,2,126.7,200,2005
"2525",1230000,3,10.4,1,2,207,324,2016
"2526",601000,2,15.5,1,1,62,0,1980
"2527",370000,1,11.4,1,1,54,2029,2009
"2528",9e+05,3,8.5,1,2,149,0,2014
"2529",257500,1,8.5,1,1,35,0,1970
"2530",257500,1,8.5,1,1,35,995,1970
"2531",1114000,3,8.5,2,2,190,256,2017
"2532",520000,3,14.7,2,2,185,312,2014
"2533",760000,2,3.5,1,2,77,0,2013
"2534",2635000,4,4.6,2,2,154,401,1910
"2535",1250000,2,4.6,0,1,100,192,1910
"2536",4e+05,1,4.6,2,1,50,0,1960
"2537",4200000,4,4.6,2,2,275,787,1930
"2538",626000,2,4.6,2,1,78,0,2000
"2539",1148000,4,8.4,2,1,140,552,1940
"2540",935000,3,12,2,1,99,529,1960
"2541",510000,3,12,2,2,119,292,1950
"2542",755000,4,12,2,2,157,479,1995
"2543",1200000,4,12,2,2,260,499,1940
"2544",8e+05,3,19.9,1,2,133,461,2005
"2545",1170000,5,8.9,3,3,210,694,1975
"2546",870000,3,22.2,2,2,151,590,1981
"2547",1800000,4,1.9,1,3,93,153,1900
"2548",485000,4,20.5,2,2,163,196,2008
"2549",1350000,2,2.7,1,2,109,0,1930
"2550",410000,1,2.7,1,1,50,0,1960
"2551",701000,2,5,0,1,107,0,1950
"2552",1600000,4,5,3,2,160,613,1910
"2553",2e+06,7,8.2,4,3,355,608,1999
"2554",1610000,4,8.2,2,3,274,861,1955
"2555",7e+05,3,10.5,1,2,130,485,1950
"2556",615000,2,10.5,0,1,94,418,1940
"2557",2400000,5,10.2,2,3,309,593,2016
"2558",505000,4,18.4,2,2,167,498,2010
"2559",560000,4,18.4,2,2,159,452,2009
"2560",1205000,4,15.5,2,2,167,646,1980
"2561",1750000,5,15.5,2,3,334,787,1990
"2562",1410000,5,12.4,2,2,250,648,1975
"2563",670000,3,15.3,2,2,121,541,1980
"2564",1860000,3,4.1,2,2,176,0,1930
"2565",1350000,3,4.1,1,2,133,187,1940
"2566",980000,4,17.2,0,2,192,539,1978
"2567",455000,4,14.7,4,1,101,534,1983
"2568",455000,3,14.7,1,1,125,610,1980
"2569",1276000,4,6.4,1,2,130,323,1945
"2570",1157000,4,16.7,2,2,162,752,1971
"2571",1100000,5,16.7,2,2,237,672,1970
"2572",5e+05,4,27.2,1,2,179,512,2005
"2573",1142000,4,6.3,2,3,176,234,2012
"2574",780000,2,6.3,1,1,84,178,2013
"2575",935000,4,11,2,2,180,629,1985
"2576",815000,3,11,2,2,130,159,2014
"2577",451500,3,9.4,1,1,88,180,1965
"2578",825000,3,4.3,2,2,164,2905,2005
"2579",425500,2,4.3,1,1,82,1727,1960
"2580",1306000,3,4.3,0,1,126,199,1900
"2581",1420000,3,10.2,1,1,130,726,1965
"2582",805000,3,21.5,2,2,164,0,2006
"2583",934000,4,9.5,1,2,163,581,1975
"2584",2330000,3,7.9,4,2,210,656,1970
"2585",762000,3,23.2,2,2,148,792,1980
"2586",1070000,3,13.4,2,1,96,448,1950
"2587",706000,2,13.4,1,1,305,305,1940
"2588",785000,3,25,2,2,138,723,1980
"2589",950000,4,25,4,2,255,2033,1970
"2590",2800000,4,10.5,2,3,226,498,1900
"2591",290000,1,10.5,1,1,35,0,1960
"2592",570500,3,14,1,1,92,640,1965
"2593",631000,4,14,2,2,158,696,1960
"2594",372100,2,6.4,1,1,66,0,2000
"2595",1350000,4,5.2,1,2,184,372,1920
"2596",702500,2,4,1,2,78,65,2013
"2597",275000,1,5.2,1,1,36,1388,1970
"2598",835000,2,5.2,1,1,77,207,1950
"2599",710000,3,12.1,1,1,142,540,1968
"2600",1840000,3,10.1,1,2,171,483,1920
"2601",430000,2,10.1,1,1,68,2048,1960
"2602",560000,3,18,2,2,153,543,1995
"2603",802000,3,22.2,2,2,185,251,1998
"2604",8e+05,3,22.2,4,2,150,801,1980
"2605",854000,4,22.2,2,2,181,676,1975
"2606",920000,3,16.1,2,2,187,239,2007
"2607",904000,3,16.1,2,1,116,720,1960
"2608",1440000,3,8.9,2,1,116,598,1955
"2609",1054000,4,18,2,3,230,791,1974
"2610",605000,3,34.1,2,2,121,688,1990
"2611",950000,4,10.4,2,1,148,558,1970
"2612",541000,2,1.8,1,1,53,0,2004
"2613",1307500,3,5.3,0,2,124,258,1920
"2614",1211000,4,16.7,3,3,167,727,1970
"2615",1610000,4,12.3,2,2,193,592,1950
"2616",1150000,2,12.3,3,1,122,622,1970
"2617",435000,4,47.3,2,2,553,553,2005
"2618",1190000,3,21.5,2,2,131,0,2013
"2619",503750,1,21.5,1,1,88,80,2007
"2620",755000,3,27,2,1,104,224,2000
"2621",1975000,3,7.2,2,2,165,458,1900
"2622",1200000,3,7.2,2,1,117,1405,1965
"2623",630000,2,7.2,1,1,73,637,1970
"2624",1535000,3,8.2,2,1,152,811,1925
"2625",830000,2,13.1,1,1,102,779,1950
"2626",740000,3,24.8,2,1,118,968,1955
"2627",430000,2,5.1,1,1,110,1909,2007
"2628",9e+05,3,5.1,3,1,106,312,1880
"2629",1e+06,4,5.1,1,2,206,180,1994
"2630",891000,4,5.1,3,1,101.7,446,1920
"2631",1011000,3,15.4,1,1,114,590,1960
"2632",580000,2,7.3,1,1,62,200,1970
"2633",519500,2,7.3,1,1,73,1101,1970
"2634",656000,2,16.7,1,1,120,345,2012
"2635",1182000,5,16.7,3,2,152,650,1975
"2636",1e+06,3,16.7,2,2,124,365,1996
"2637",493000,2,11.2,2,1,201,201,2000
"2638",940000,3,11.2,5,2,173,627,1960
"2639",435000,2,11.2,1,1,73,144,2010
"2640",741000,4,11.2,2,1,158,652,1960
"2641",550000,3,11.2,2,1,100,325,1950
"2642",1405000,3,13.8,2,2,139,220,2014
"2643",1270500,4,21.3,3,2,180,801,1957
"2644",751000,3,21.3,2,1,129,693,1950
"2645",1535000,4,16,2,2,719,719,1998
"2646",7e+05,4,18,4,2,236,788,1995
"2647",520000,3,18.4,0,1,109,609,1986
"2648",650000,4,18.4,2,2,205,680,1985
"2649",472000,2,12.3,1,1,70,0,1970
"2650",880000,2,7.8,2,1,113,229,2005
"2651",985000,4,7.8,2,3,154,181,2016
"2652",528000,3,14,3,1,92,588,1960
"2653",918000,3,11.7,2,2,166,669,2000
"2654",591000,2,5.4,2,1,90,0,1887
"2655",565000,3,14,3,2,106.9,543,1980
"2656",362000,4,31.7,2,2,141,685,1970
"2657",560000,3,16.3,2,1,104,535,1970
"2658",447000,3,41,2,1,102,230,2002
"2659",681000,3,6.4,2,1,93.82,523,1950
"2660",1005000,3,6.4,5,1,109,653,1930
"2661",468000,2,6.4,2,1,89,312,1990
"2662",640000,3,4.3,2,2,132,91,2000
"2663",420000,3,17.4,1,1,94,658,1990
"2664",326000,3,29.8,1,1,115,611,1985
"2665",725000,3,17.9,2,2,129,602,1980
"2666",1101000,3,17.2,2,1,132.6,774,1950
"2667",926000,4,17.2,2,3,170,374,2000
"2668",362000,1,6.2,1,1,55,0,2015
"2669",309000,1,21.5,1,1,42,57,1978
"2670",611000,2,14.2,1,1,82,161,1970
"2671",755000,3,18.8,2,2,132,197,2005
"2672",862000,3,18.8,2,2,3,246,2002
"2673",815500,3,18.8,2,2,104,434,1960
"2674",1100000,3,6.2,3,2,154.3,449,1940
"2675",1130000,4,10.4,2,2,163,650,1975
"2676",1006000,4,10.4,1,2,178.74,270,2008
"2677",445000,2,22.7,3,1,82,197,1998
"2678",650000,3,22.7,1,1,130,603,1970
"2679",465000,2,1.8,1,1,53,0,2010
"2680",1335000,3,5.3,1,1,112,390,1920
"2681",1390000,4,15.5,2,2,243,558,2010
"2682",643500,4,47.3,2,2,300,600,2010
"2683",510000,2,8.5,1,1,88.3,129,2012
"2684",550000,2,8.5,1,1,80.7,164,2008
"2685",580000,2,8.5,1,1,111,103,2010
"2686",250000,1,8.4,1,1,34,631,1965
"2687",392000,1,8.4,1,1,41,629,1965
"2688",505000,1,8.4,1,1,43,102,2000
"2689",980000,3,8.4,3,1,107,397,1925
"2690",320000,2,12,1,1,65,89,1965
"2691",617500,2,12,1,2,114,0,2010
"2692",1282500,5,12,2,2,251,499,2015
"2693",419000,2,2.4,1,1,51,3512,2011
"2694",1667500,2,2.4,2,2,141,92,1940
"2695",685000,2,2.4,1,2,77,0,2011
"2696",882500,3,19.9,2,2,145,918,1975
"2697",910000,3,19.9,2,2,162,651,1977
"2698",1651000,3,15.2,1,2,125,390,1950
"2699",1040000,4,22.2,2,2,152,1134,1970
"2700",1120000,4,22.2,2,2,179,960,1985
"2701",5e+05,3,20.5,2,2,118,330,2008
"2702",420000,1,2.7,1,1,43,0,1960
"2703",460000,2,2.7,0,2,63,0,2014
"2704",1340000,2,2.7,2,2,133,0,1995
"2705",7e+05,3,22.2,2,1,105,638,1980
"2706",502000,3,15.5,2,2,143,198,2004
"2707",1215000,4,12.4,4,2,240,729,1970
"2708",731000,2,12.4,1,1,115,217,2005
"2709",651000,3,15.3,2,1,116,526,1970
"2710",631000,3,15.3,2,1,121,584,1965
"2711",1110000,3,7,0,1,113,396,1930
"2712",735000,2,4.1,1,1,84,0,1935
"2713",822000,3,12.9,1,1,112,778,1960
"2714",988000,3,17.2,1,1,119,653,1970
"2715",630000,3,14.7,2,1,141,169,2001
"2716",830000,3,14.5,1,1,104.4,598,1975
"2717",710000,3,14.5,2,1,115,600,1974
"2718",383000,3,14.7,2,1,95,548,1960
"2719",463000,4,14.7,2,2,148,358,2012
"2720",452000,3,14.7,3,1,121,567,1980
"2721",665000,4,14.7,2,2,201,520,2014
"2722",485000,3,14.7,1,1,88,633,1960
"2723",510000,4,14.7,1,2,147,531,2003
"2724",850000,3,6.4,2,1,111,269,1910
"2725",1440000,4,6.8,0,2,170,240,1900
"2726",620000,3,31.4,1,2,180.56,863,1975
"2727",9e+05,2,6.3,3,1,123.5,463,1940
"2728",1407000,4,6.3,2,2,152,446,1955
"2729",780000,3,10.4,1,2,192,195,2005
"2730",555000,3,14,3,1,126,566,1980
"2731",580000,3,10.5,2,2,110,175,2014
"2732",627000,3,12.8,2,1,102,697,1960
"2733",1540000,4,10.2,3,2,205,668,1970
"2734",3812000,5,7.9,2,4,1,729,2012
"2735",1755000,4,9.7,2,2,155,605,1938
"2736",606000,3,23.2,1,1,94,424,1970
"2737",1435000,3,11.4,2,3,177,307,2014
"2738",1260000,3,13.8,2,2,138,669,1960
"2739",620000,3,35.2,2,1,101,792,1970
"2740",6e+05,2,17.3,1,1,74,0,1960
"2741",615000,2,13.4,1,1,85,3316,1970
"2742",770000,4,25,2,2,1,723,1970
"2743",845000,2,10.5,1,1,110,100,1960
"2744",706000,4,14,4,1,115,752,1960
"2745",456000,4,29.8,2,2,189,576,2010
"2746",650000,2,5.2,1,1,70,108,1970
"2747",620000,2,4,1,1,79,123,1960
"2748",683000,2,4,1,1,91,0,1970
"2749",501000,2,4,1,1,47,71,1970
"2750",615000,2,4,1,1,70,0,2008
"2751",1150000,2,5.2,1,1,107,539,1940
"2752",835000,3,14.7,2,2,143,347,2000
"2753",640000,3,14.8,2,2,170,316,2008
"2754",1280000,3,7.7,2,2,158,186,2014
"2755",2500000,4,7.7,3,2,225,947,1930
"2756",600800,2,7.7,1,1,1,1625,1960
"2757",1151000,3,10.1,1,2,115,259,1995
"2758",625000,3,31.2,1,2,170,379,1950
"2759",480000,3,34.9,0,1,106,528,1981
"2760",1050000,5,11.7,2,2,159,276,2011
"2761",835500,5,27,4,5,243,570,1990
"2762",1740000,4,28.5,2,2,128,581,1985
"2763",670000,3,6.4,2,2,128,159,2016
"2764",821000,4,6.4,2,3,151,294,2014
"2765",360000,3,17.4,1,1,108,154,2008
"2766",510000,3,17.4,1,1,101,670,1960
"2767",565000,2,0,0,1,85,89,2003
"2768",385000,3,29.8,2,1,124,670,1975
"2769",427500,4,31.7,2,1,129.92,865,1980
"2770",668000,3,17.9,1,2,196,555,1990
"2771",650000,3,17.9,1,2,141,661,1990
"2772",1400000,4,6.2,1,2,200,375,1930
"2773",696000,3,26.5,2,1,120,886,1960
"2774",1406000,3,14.2,2,2,133,660,1960
"2775",9e+06,3,18.8,1,1,117,744,1960
"2776",1001000,3,18.8,2,1,168,727,1970
"2777",540000,2,10.1,1,1,67,80,1970
"2778",910000,2,10.1,2,1,106,402,1970
"2779",295000,1,10.1,1,1,45,0,1970
"2780",582000,2,6.2,1,1,86,963,2012
"2781",695000,3,22.7,1,1,142,671,1950
"2782",1515000,4,5.3,2,1,161,318,1920
"2783",813000,3,15.4,2,2,134,266,2001
"2784",545000,2,11.2,1,1,80,0,2013
"2785",1300000,4,11.2,2,2,175,866,1960
"2786",1260000,4,11.2,2,2,204,656,1960
"2787",940000,3,8.5,1,1,109,559,1955
"2788",620000,4,14.7,2,2,238,448,2011
"2789",1722500,2,3.5,0,1,75,101,1900
"2790",1485000,4,8.4,2,1,202,509,1920
"2791",672000,2,12,1,1,120,243,2012
"2792",330000,1,2.4,1,1,43.7,0,1970
"2793",1400000,3,21.3,4,2,97,941,1950
"2794",558500,2,7.2,1,1,63,1453,1970
"2795",460000,3,20.6,3,2,153,266,2000
"2796",490000,3,20.6,2,2,143,400,1996
"2797",1660000,4,15.2,2,2,235,390,2004
"2798",1235000,4,15.2,2,2,165,404,1925
"2799",870000,4,35.4,2,2,160,771,1965
"2800",880000,4,17.9,2,2,195,657,1958
"2801",575000,2,17.5,2,1,89,914,1970
"2802",1436000,3,3.6,NA,2,128,123,1990
"2803",1210000,3,6.7,4,1,141,460,1920
"2804",631000,2,6.7,1,2,103,1965,2000
"2805",457000,3,17.4,2,1,118,551,1975
"2806",730000,4,23,2,2,184,655,1965
"2807",790000,3,23,2,2,131,659,1987
"2808",857000,3,23,1,2,250,1007,1980
"2809",477000,3,14,1,1,97,627,1960
"2810",510000,3,24.7,1,2,125,673,1995
"2811",950000,4,21.8,2,2,235,879,1995
"2812",1375000,4,12.4,3,2,218,652,1970
"2813",1175000,4,14.3,2,2,235,723,2009
"2814",1381000,3,14.3,1,2,170,646,1975
"2815",1185000,4,7.5,1,3,168,205,2010
"2816",2100000,4,7.5,3,2,256,920,1990
"2817",801000,3,8.2,1,2,125,256,2000
"2818",1492000,3,5.7,1,2,117,292,1930
"2819",515000,2,13.1,2,1,84,177,2013
"2820",760000,3,24.8,2,1,104,944,1981
"2821",2300000,3,2.1,1,2,163,203,1890
"2822",730000,2,15.4,1,1,296,296,1998
"2823",695000,4,38,3,1,109,713,1950
"2824",1155000,3,38,2,2,242,2405,1980
"2825",1905000,4,38,2,2,180,1471,1960
"2826",670000,4,12.9,3,2,156,213,1970
"2827",1300000,3,7.3,2,2,170,400,1900
"2828",835000,4,11.2,3,1,122,649,1960
"2829",830000,3,11.2,2,1,110,655,1960
"2830",780000,3,11.2,3,1,116,618,1960
"2831",635000,4,12.9,2,2,4,2679,2005
"2832",797000,4,20.4,2,2,195,1057,1995
"2833",1900000,4,13.8,2,3,228,699,1985
"2834",750000,5,14,4,2,207,647,1983
"2835",1690000,4,5.4,4,2,168,350,1900
"2836",722000,3,6.4,2,2,125,147,2015
"2837",983000,3,4.3,2,2,185,359,2008
"2838",482000,3,17.4,2,2,140,452,1992
"2839",430000,3,31.7,2,1,103,583,1980
"2840",438000,3,31.7,2,2,172,575,2016
"2841",9e+05,4,20,2,2,216,530,1980
"2842",960500,3,20,2,2,132,535,1985
"2843",840000,3,20,2,2,154,163,2012
"2844",1210000,3,6.2,0,2,114,411,1915
"2845",650000,3,18.8,1,2,129,145,2015
"2846",1105000,4,18.8,2,3,224,650,1985
"2847",940000,4,6.2,2,2,196,510,2016
"2848",1300000,2,10.4,1,1,380,650,2016
"2849",1150000,4,12.3,2,2,175,1060,1940
"2850",2110000,5,11.4,4,3,245,664,1980
"2851",1320000,4,21.5,5,2,179,600,1950
"2852",676000,3,8.5,2,2,108,122,2012
"2853",540000,3,14.7,2,2,135,353,2011
"2854",1764000,3,3.5,NA,2,133,131,1900
"2855",861000,3,12,3,2,135,488,1950
"2856",612500,3,12,1,1,128,170,1950
"2857",9e+05,4,12,4,1,119,646,1950
"2858",1120000,3,19.9,2,1,106,669,1960
"2859",570000,4,20.6,2,2,0,504,2000
"2860",645000,3,14,0,1,138,539,1960
"2861",1280000,3,8.2,2,3,302,571,1960
"2862",570000,4,31.7,2,2,174,693,1995
"2863",540000,4,31.7,2,2,161,650,1995
"2864",482000,3,31.7,4,2,138,664,1975
"2865",713500,3,10.5,2,1,131,520,1968
"2866",705000,3,15.5,1,2,138,677,1980
"2867",1375000,3,7,3,2,145,530,1950
"2868",9e+05,3,7,2,2,0,120,2000
"2869",630000,4,14.7,2,2,163,720,2001
"2870",510000,3,14.7,1,1,123,614,1970
"2871",890000,3,6.3,NA,1,123,338,1906
"2872",1000001,3,10.4,1,2,163,697,2017
"2873",1170000,3,5.7,1,1,126,268,1994
"2874",458000,2,11,1,1,75,63,1975
"2875",870000,3,4.3,3,2,92,388,1950
"2876",870000,3,4.3,1,2,178,3215,1900
"2877",780000,3,21.5,2,1,91,292,1955
"2878",2750000,5,7.9,2,5,397,1235,2016
"2879",2e+06,4,9.7,5,2,300,700,2007
"2880",9e+05,4,23.2,2,2,193,656,1975
"2881",1354000,3,17.3,2,1,124,612,1950
"2882",1390000,3,13.4,3,2,194,698,1945
"2883",875000,3,5.2,1,1,106,275,1910
"2884",1250000,4,5.2,2,2,180,600,2004
"2885",1225000,2,5.2,2,1,495,501,1930
"2886",980000,3,10.8,1,2,161,573,1970
"2887",758000,4,12.1,2,3,331,331,2010
"2888",1750000,4,10.4,4,2,258,514,2000
"2889",1263000,3,1.6,1,1,128,110,1880
"2890",1165000,4,21.3,2,2,207,442,2016
"2891",932000,5,21.3,2,2,200,543,1980
"2892",1550000,4,16,2,2,187,613,1960
"2893",510000,3,18.4,2,1,129,600,1975
"2894",1535000,3,7.8,1,2,128,697,1930
"2895",678500,3,14.5,2,1,104,539,1975
"2896",720000,4,15.5,2,2,177,660,1985
"2897",1188000,4,11.7,2,2,202,612,1961
"2898",1100000,3,6.4,0,2,122,275,1910
"2899",865000,2,6.4,2,1,131,327,1950
"2900",1510000,3,5.9,0,1,156,228,1900
"2901",473000,3,17.4,2,1,129,501,1992
"2902",410000,4,29.8,2,1,104,578,1980
"2903",6400000,5,3,1,2,308,553,1920
"2904",757000,4,17.9,3,2,270,800,1985
"2905",1200000,4,17.2,2,3,334,367,2015
"2906",1237000,3,17.2,2,2,187,534,1970
"2907",1205000,3,6.2,1,1,118,375,1910
